timestamp,cat_meaning,cat_breed,current_brand,factor_natural,factor_imported,factor_taste,factor_foreign,factor_brand_fame,packaging_influence,image_preference,pkg_premium,pkg_cat_image,pkg_kibble_image,pkg_ingredient_image,pkg_eco_friendly,pkg_origin_symbol,pkg_benefit_symbol,pkg_guarantee,memorable_brand,desired_addition,opt1_want_buy,opt1_standout,opt1_premium,opt1_taste,opt1_suit_me,opt2_want_buy,opt2_standout,opt2_premium,opt2_taste,opt2_suit_me,opt3_want_buy,opt3_standout,opt3_premium,opt3_taste,opt3_suit_me,opt4_want_buy,opt4_standout,opt4_premium,opt4_taste,opt4_suit_me,opt5_want_buy,opt5_standout,opt5_premium,opt5_taste,opt5_suit_me,opt6_want_buy,opt6_standout,opt6_premium,opt6_taste,opt6_suit_me,opt7_want_buy,opt7_standout,opt7_premium,opt7_taste,opt7_suit_me,opt8_want_buy,opt8_standout,opt8_premium,opt8_taste,opt8_suit_me,opt9_want_buy,opt9_standout,opt9_premium,opt9_taste,opt9_suit_me,opt10_want_buy,opt10_standout,opt10_premium,opt10_taste,opt10_suit_me,top3_choices,age,gender,marital_status
6/27/2024 15:41:03,ลูกหรือเจ้านายไม่แน่ใจ,จร,"เยอะมากเลยอะค่ะ เช่น buzz netura, cheershare, ostech, bite of wild etc.",5,2,4,2,3,1,ได้ทั้งสองแบบ หากถูกใจ,3,2,4,5,4,5,3,3,buzz netura ก็น่ารักดีค่ะ / ถ้าเป็นอาหารเปียกชอบยี่ห้อ cat's taste,อยากได้ให้คลีนๆ อ่านง่ายไม่รก โดยเฉพาะตรงวัตถุดิบทั้งหมดและสารอาหาร อยากให้พิมพ์ใหญ่ๆ และละเอียด เพราะจะอ่านตรงนี้มากที่สุด พวกคำโฆษณาอะไรไม่ได้สนใจเลย บางแบรนด์ที่พิมพ์ตัวเล็กหรือไม่ละเอียดจะไม่อยากซื้อเลยค่ะ // ถุงขอแบบซิปล็อคดีๆ ใช้งานง่ายๆ ค่ะ,3,4,2,2,2,3,4,3,4,3,3,4,3,3,3,4,4,3,3,3,4,4,4,3,4,3,4,3,3,3,4,4,4,3,3,3,4,3,3,3,2,2,3,3,2,2,4,3,3,3,"Option 4, Option 5, Option 7",30-39,หญิง,แต่งงานแล้ว
6/27/2024 15:51:54,เป็นลูก เป็นเพื่อน,ไทย,คิงแคท,3,5,4,4,5,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,5,3,3,3,5,5,4,Taste of the wild รูปชัดมาก และตัวอักษรสะดุดตา,คำพูดน่ารักๆ,3,4,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,5,5,4,4,4,2,2,2,2,2,1,1,1,1,1,"Option 3, Option 4, Option 8",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 15:52:11,เป็นเหมือนครอบครัว,แมวจร,Purino neo,5,3,3,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,5,4,5,5,4,3,5,4,Purino Neo เพราะมีบอกส่วนผสมด้านหน้าและคุณสมบัติในรายละเอียด (แมวที่เลี้ยงไม่กินไก่),คุณสมบัติพิเศษเช่น ขับก้อนขน,3,3,3,3,3,3,3,4,3,3,4,4,4,3,4,3,3,4,3,3,3,3,4,3,3,4,5,5,3,4,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,"Option 2, Option 3, Option 6",30-39,หญิง,โสด ไม่มีแฟน
6/27/2024 16:02:01,ลูก + เพื่อน,Ragdoll British Scottish Munchkin,"King cat, Proplan, Projen, Real power, Instinct",5,1,5,1,1,1,ได้ทั้งสองแบบ หากถูกใจ,5,3,5,5,5,5,5,1,Buzz Netura,.,2,3,3,3,2,4,4,4,3,4,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,"Option 3, Option 4, Option 7",30-39,หญิง,แต่งงานแล้ว
6/27/2024 16:02:54,เป็นทุกอย่างค่ะ,Scottish fold,สลับกินเกือบทุกแบรนด์ที่เป็น holistic ค่ะ,5,3,2,3,3,0,ได้ทั้งสองแบบ หากถูกใจ,3,3,4,3,5,4,3,3,ส่วนใหญ่ดูที่ส่วนผสมเป็นหลักมากกว่าค่ะ แต่ถ้าชอบดีไซน์ส่วนตัว taste of the wild,แพคเกจย่อยสลายได้ มีส่วนผสมที่ชัดเจน,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,"Option 3, Option 4, Option 7",30-39,หญิง,แต่งงานแล้ว
6/27/2024 16:13:08,เป็นเพื่อน,ไทย,Kingcat,5,4,5,4,5,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,5,5,4,4,4,4,Buzz,ราคา,3,4,3,3,3,4,4,3,4,4,3,3,3,4,3,2,2,2,2,2,3,3,3,3,3,3,4,4,4,3,4,4,4,3,4,3,3,3,3,3,4,3,3,4,4,2,2,2,2,2,"Option 2, Option 7, Option 9",40-49,หญิง,แต่งงานแล้ว
6/27/2024 16:17:10,เป็นครอบครัว,ไทย (จร),"you-o gold, king cat, purino neo, buzz, neez, all well",4,3,5,2,5,1,ได้ทั้งสองแบบ หากถูกใจ,3,2,5,5,3,1,4,3,whiskas สีโดเด่นไม่ซ้ำยี่ห้ออื่น,ลอตเตอรี่ลุ้นรางวัล,4,1,3,1,3,4,3,3,1,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,2,2,3,1,3,4,3,3,3,4,4,3,3,3,4,4,3,3,3,1,3,3,3,1,"Option 2, Option 3, Option 8",30-39,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 16:20:07,เป็นทั้งลูกและเพื่อนที่ฉลาด มีไหวพริบ,พันธุ์ทาง,Whiskas,4,4,5,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,4,4,3,3,4,2,Whiskas,,2,4,3,3,2,2,4,3,2,2,4,4,4,3,4,2,4,3,2,2,2,2,2,3,2,3,4,4,3,3,2,2,3,2,3,4,4,4,3,4,2,2,2,3,2,2,4,2,2,2,"Option 3, Option 6, Option 8",30-39,หญิง,โสด ไม่มีแฟน
6/27/2024 16:25:56,ลูก,วิเชียรมาศ,Projen,5,3,4,3,3,0,ได้ทั้งสองแบบ หากถูกใจ,3,1,1,5,1,3,3,2,Projen เพราะมองอยู่แบรนด์เดียว,,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,3,4,2,1,1,2,2,2,2,2,2,2,"Option 7, Option 8, Option 10",20-29,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 16:34:57,แมว = ลูก,แมวไทยเก็บมาเลี้ยงเป็นลูก,"Wellnsss core, king cat",5,3,5,3,3,0,ได้ทั้งสองแบบ หากถูกใจ,1,1,4,4,3,2,4,2,Projen สีของแต่ละสูตรแยกชัด ไม่รกตา ไม่ทำออกมาให้ดูน่ารักเว่อแบบบางแบรนด์ที่แพ็คเกจน่ารักพรีเมี่ยม แต่วัตถุดิบแย่ไม่ดีต่อสุบภาพแมว,ตรา AAFCO และ % ของโปรตีน ไขมัน และไฟเบอร์ ส่วนผสมตัวโปรตีนหลักพร้อม %,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,"Option 6, Option 9, Option 10",30-39,หญิง,แต่งงานแล้ว
6/27/2024 17:21:09,เป็นเพื่อนที่แวะมาเที่ยวบ้าน,แมวจร,แคทิว่า,4,4,4,4,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,4,4,4,4,4,4,คิงแคท,,2,3,2,2,2,2,3,3,3,2,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,2,2,3,3,3,2,2,3,2,2,2,2,3,3,3,2,3,4,3,2,2,"Option 3, Option 6, Option 8",40-49,หญิง,แต่งงานแล้ว
6/27/2024 17:24:52,เหมือนลูกคนสำคัญคนหนึ่ง เป็นสมาชิกที่ทุกคนในบ้านรัก,สก็อตติชโฟลด์,King cat,3,3,4,4,5,0,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,2,4,3,2,4,5,Kinng Cat / Kativa เพราะเป็นแบรนด์ที่มีชื่อเสียง แมวกินอร่อย น้ำหนักขึ้น อึเป็นก้อน,,2,3,2,2,3,4,3,4,4,4,4,4,3,4,4,1,3,2,2,2,3,4,4,4,2,3,4,2,2,4,3,3,4,2,4,3,3,3,3,3,3,2,4,4,2,3,3,4,3,4,"Option 3, Option 6, Option 9",20-29,หญิง,โสด ไม่มีแฟน
6/27/2024 17:30:49,เหมือนลูก เหมือนเพื่อน,สก็อตติส ผสม เปอร์เซีย,Kativa,3,3,3,3,5,0,ได้ทั้งสองแบบ หากถูกใจ,5,3,5,3,5,5,5,4,King Cat // Kativa,,3,3,3,2,2,3,3,3,3,2,4,4,3,3,4,4,4,3,3,4,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,4,4,4,3,4,2,2,2,2,2,1,1,1,1,1,"Option 3, Option 4, Option 8",30-39,หญิง,โสด ไม่มีแฟน
6/27/2024 17:34:01,เป็นเหมือนคนในครอบครัว,แมวจรจัด ไม่ทราบพันธุ์,Felina Canino VIF,5,4,3,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,5,4,4,4,4,3,Felina Canino VIF เพราะรูปบนซองน่ารัก สีสันสวย,ทูน่า,2,2,2,2,2,5,4,3,3,3,5,5,5,4,4,4,4,3,3,3,4,5,3,3,3,4,5,4,3,3,5,5,5,5,5,5,5,4,4,4,5,5,4,5,5,3,4,3,3,2,"Option 3, Option 7, Option 9",20-29,อื่นๆ,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 17:37:26,เป้นสมาชิกในครอบครัว,American shorthair / british shorthair,Solid gold,5,4,5,4,5,1,ภาพการ์ตูน หรือลายเส้น,5,4,5,5,4,5,5,3,Buzz holistic เป็นการ์ตูนน่ารัก,,3,4,3,3,3,3,3,3,3,3,4,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,4,4,4,4,3,4,3,3,3,3,3,2,4,2,2,2,"Option 1, Option 2, Option 8",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 17:44:49,เป็นอีกหนึ่งเมมเบอร์ในครอบครัว ที่อยากเจอทุกๆวัน,แมวพันธุ์ไทย น้องเป็นแมวจรเก็บมาเลี้ยงค่ะ,"You-O, Whiskas",5,4,5,4,5,1,ภาพแมวจริง หรือแมวสมจริง (AI),5,5,5,3,3,3,5,5,Firskies สีสันสดใสและโลโก้สะดุดตาจำง่าย,ไม่มี,5,5,4,4,3,5,5,3,4,3,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,"Option 1, Option 3, Option 4",30-39,หญิง,โสด ไม่มีแฟน
6/27/2024 20:30:53,เป็นเหมือนลูกของเรา,ไทย,Monchou,5,1,5,1,1,1,ได้ทั้งสองแบบ หากถูกใจ,5,1,5,5,5,1,5,1,แคทิว่า เพราะชอบฟังเดอะโกสต์,รายละเอียดอาหารให้เหมือนรายละเอียดอาหารคน บางทีบอกไม่เค็ม แต่ไม่บอกปริมาณโซเดียม ทำให้ไม่สามารถรู้ได้ว่าไม่เค็มแบบใดห์,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 1, Option 3, Option 7",20-29,ชาย,โสด ไม่มีแฟน
6/27/2024 21:48:55,เหมือนลูกของเรา,ไทย,King cat,5,2,5,3,5,1,ภาพแมวจริง หรือแมวสมจริง (AI),5,4,3,5,5,4,4,4,King cat เพราะแมวชอบกินไม่เบื่อ และมี ฟังก์ชันช่วยเรื่องไตของแมว,ของแถมที่คล้ายๆกล่องสุ่ม ได้ลุ้นว่าจะเจออะไร,3,4,2,4,3,2,3,4,2,2,4,4,4,4,3,3,4,3,4,2,2,3,3,3,2,4,5,4,4,4,2,5,2,3,3,4,5,4,4,4,3,3,2,2,2,2,2,3,2,2,"Option 1, Option 6, Option 8",40-49,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/28/2024 0:32:50,ลูก,แมวพันธ์ไทย + พันธ์ไทยผสมเปอร์เซีย,อาหารแมว friskies,5,4,4,3,4,0,ภาพแมวจริง หรือแมวสมจริง (AI),3,3,3,5,4,3,4,5,อาหารแมว friskies // สีบรรจุภัณฑสดใส,รูปลักษณะเม็ดที่ชัดเจน,4,4,3,3,3,4,4,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 2, Option 3, Option 4",20-29,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/28/2024 9:32:59,เป็นสัตว์เลี้ยงแสนรัก,สก๊อตติช,เชียร์แชร์,3,3,4,3,4,0,ได้ทั้งสองแบบ หากถูกใจ,3,2,5,3,3,3,4,4,วิสกัส มันจดจำได้โดดเด่นจากสี ci และแมวพันธุ์นั้น ลายนั้นบนถุงวิสกัส ที่พอเห็นตัวจริง ก็จะเรียกว่าแมววิสกัส,อยากให้เพิ่มพื้นที่สีใสๆ ให้มองเห็นข้างในจริงๆ,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,"Option 3, Option 5, Option 9",20-29,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/28/2024 10:30:32,เป็นลูก,เก็บมาเลี้ยง,พูริโน่นีโอ,5,3,5,3,3,0,ภาพแมวจริง หรือแมวสมจริง (AI),3,3,3,3,5,3,4,4,พูริโน่่่นีโอ,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 1, Option 2, Option 3",40-49,หญิง,โสด ไม่มีแฟน
6/28/2024 11:12:40,เป็นเหมือนลูก,เปอร์เซีย,Perfecta,5,2,3,1,3,0,ภาพแมวจริง หรือแมวสมจริง (AI),5,3,5,5,4,5,5,4,king cat โลโก้จดจำง่าย,ที่ตักอาหาร,2,4,1,1,1,2,4,1,2,1,2,5,3,3,3,2,5,3,3,3,1,4,2,2,1,3,4,3,3,3,2,5,1,2,1,3,5,3,3,3,2,5,2,2,1,3,4,4,3,3,"Option 3, Option 6, Option 10",30-39,หญิง,แต่งงานแล้ว
6/28/2024 11:20:13,เป็นลูกของเรา,แมวไทยบ้านๆ,พูริโน่,5,3,5,3,4,0,ภาพแมวจริง หรือแมวสมจริง (AI),3,4,3,2,3,2,4,3,"คิงแคทส์ , คาร์นิว่า",ที่เปิดทึ่สะดวกและไม่ยุ่งยาก,4,4,4,4,4,3,4,3,2,2,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,3,3,3,3,2,3,3,3,3,2,4,4,3,3,3,3,3,2,2,2,4,5,4,4,4,"Option 1, Option 8, Option 10",50+,หญิง,โสด ไม่มีแฟน
6/28/2024 11:28:50,เป็นเหมือนสมาชิกหนึ่งในบ้าน,"หิมารยัน, หิมารยันผสม",Kativa,5,3,5,2,3,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,5,5,4,4,5,4,King Cat,คุณค่าทางอาหาร/ สื่อถึงสุขภาพที่ดีหากกินอาหารชนิดนั้น /รสชาติอาหารทำจากวัตถุดิบใดระบุ ให้ชัดเจน,2,2,1,1,1,3,3,2,2,2,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,2,3,5,4,3,2,"Option 3, Option 5, Option 9",40-49,หญิง,แต่งงานแล้ว
6/28/2024 11:52:36,สัตว์เลี้ยงในบ้าน,ไทยแท้ (แมวจร),Wishkas,4,3,4,3,3,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,5,5,4,5,5,3,Wishkas เห็นบ่อย,ของเล่นแมว,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,"Option 1, Option 2, Option 6",40-49,ชาย,แต่งงานแล้ว
6/28/2024 11:58:25,เป็นเพื่อนเล่นคลายเครียด จับๆลูบๆแล้วฮีลใจ,พันธุ์ผสม หิมาลายัน+ไทย,Kativa,5,2,3,2,4,1,ได้ทั้งสองแบบ หากถูกใจ,3,3,3,4,3,3,4,3,Kativa รูปแมวน่ารักดี,อยากให้แบ่งเป็นห่อเล็กๆในถุงอย่างเช่นถุง 10 โลข้างในอาจจะแบ่งเป็นถุงๆละโล,3,3,3,2,3,4,3,3,3,4,4,3,3,3,4,3,4,3,3,3,4,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 2, Option 3, Option 5",40-49,หญิง,โสด ไม่มีแฟน
6/28/2024 12:32:49,เพื่อนคลายเหงา,เปอร์เซีย,Will,4,4,4,4,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,5,5,4,5,5,4,แคทิวา,,3,3,3,3,3,4,3,3,4,4,4,4,3,4,3,2,2,2,2,2,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,3,2,2,2,"Option 1, Option 2, Option 3",20-29,ชาย,แต่งงานแล้ว
6/28/2024 13:45:31,ปกติชอบเลี้ยงสุนัขครับ ส่วนแมว ลูกๆชอบครับผม,ลูกครึ่งเปอร์เซีย,คิงแคท,4,3,3,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,3,3,3,4,5,5,5,3,วิสกัส โฆษณาโปรโมทแทบในทุกสื่อ,ซิบล็อค,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 3, Option 6, Option 8",50+,ชาย,แต่งงานแล้ว
6/28/2024 15:42:38,ราคา,ข้างทาง,You-O,3,3,3,3,3,0,ได้ทั้งสองแบบ หากถูกใจ,3,3,3,3,3,3,3,3,ใช้เลี้ยงแมวอายุเท่าไร่,ส่วนใหญ่ดูราคา,4,4,3,3,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,"Option 1, Option 2, Option 5",50+,หญิง,แต่งงานแล้ว
6/28/2024 16:25:11,สัตว์เลี้ยง,ไทย,YouO,5,5,5,5,4,1,ได้ทั้งสองแบบ หากถูกใจ,5,5,5,5,5,5,5,5,YouO,,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,"Option 3, Option 4, Option 6",50+,หญิง,โสด ไม่มีแฟน
6/28/2024 16:47:14,"เพื่อน , เป็นส่วนหนึ่งของครอบครัว",แมวไทย ขาวปลอด,ทั่วไปๆ,5,3,3,3,3,1,ได้ทั้งสองแบบ หากถูกใจ,3,3,3,3,3,3,3,3,รวม ๆไม่เด่น,ไม่มี,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Option 2, Option 3, Option 6",50+,ชาย,แต่งงานแล้ว
6/28/2024 16:53:17,ภาระจำยอม​ ต้องเลี้ยงให้ลูก,Scottish และ​ไทย,king cat.และ​ purino,5,3,4,3,5,1,ได้ทั้งสองแบบ หากถูกใจ,3,3,3,5,5,4,4,3,Wills. รูปแมวหน้าถุงบรรจุสวยและตัวใหญ่เห็นชัด,เนื้อปลาทูน่า​ ปลาแซลมอน,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,4,2,2,2,2,1,1,1,1,1,1,"Option 1, Option 3, Option 8",50+,หญิง,แต่งงานแล้ว
6/28/2024 23:36:18,เพื่อน,สีสวาท,วิสคัส,4,3,3,2,2,0,ได้ทั้งสองแบบ หากถูกใจ,3,4,4,3,3,3,3,4,,สัญลักษณ์รับรองคุณภาพ,4,3,4,4,3,4,4,3,4,4,5,5,4,5,4,3,2,2,2,2,2,2,2,2,2,3,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,"Option 2, Option 3, Option 6",40-49,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/30/2024 19:23:39,เป็นเพื่อนแก้เหงา เบื่อเราก็ทะเลาะกัน,ไทย-ดำ,วิสกัส ภูริโน,5,4,5,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,5,5,5,5,3,3,5,วิสกัส  คุ้นเคย ใช้มานาน ของดีมาก,แถมของเล่นให้น้อง“แมว“,5,5,5,5,5,3,3,2,2,2,4,5,3,5,5,4,4,4,4,4,2,2,2,2,2,5,5,5,5,5,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,"Option 1, Option 3, Option 4",50+,หญิง,แต่งงานแล้ว
7/1/2024 5:34:50,เป็นเหมือนลูก,พื้นเมือง,ยูโอ,3,3,4,3,3,0,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,4,4,4,4,4,4,ยูโอ,,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,"Option 1, Option 5, Option 7",50+,หญิง,แต่งงานแล้ว
7/12/2024 0:40:39,เพื่อนรัก,พันธุ์ไทย เก็บมาเลี้ยง,Pramy,4,3,5,2,3,1,ได้ทั้งสองแบบ หากถูกใจ,3,3,4,4,4,3,5,3,คิงงแคทส์ พูริโน,เลียแมว,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,5,3,3,3,4,4,3,3,3,1,1,1,1,1,4,4,4,4,4,3,3,2,2,2,"Option 1, Option 5, Option 6",30-39,หญิง,โสด ไม่มีแฟน
